,GO term,COGs,GO term name,Number of COGs,IC,SuperCOGs,Number of SuperCOGs
6451,GO:0052629,{'C'},"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",1,14.2243,{'supercog2'},1
6452,GO:0032495,{'T'},response to muramyl dipeptide,1,12.4964,{'supercog1'},1
6453,GO:0046033,{'F'},AMP metabolic process,1,7.6022,{'supercog2'},1
6454,GO:0033202,{'L'},DNA helicase complex,1,9.0873,{'supercog3'},1
6455,GO:0046465,{'I'},dolichyl diphosphate metabolic process,1,14.5238,{'supercog2'},1
6456,GO:0052803,{'C'},imidazole-containing compound metabolic process,1,6.3159,{'supercog2'},1
6457,GO:1902743,{'N'},regulation of lamellipodium organization,1,11.6851,{'supercog1'},1
6458,GO:0046352,{'G'},disaccharide catabolic process,1,10.8234,{'supercog2'},1
6459,GO:2000628,{'A'},regulation of miRNA metabolic process,1,13.9023,{'supercog3'},1
6460,GO:0120294,{'I'},peptide serotonyltransferase activity,1,,{'supercog2'},1
6461,GO:0015881,{'E'},creatine transmembrane transport,1,18.2243,{'supercog2'},1
6462,GO:0003002,{'D'},regionalization,1,8.4778,{'supercog1'},1
6463,GO:0097176,{'H'},epoxide metabolic process,1,13.4694,{'supercog2'},1
6464,GO:0048167,{'T'},regulation of synaptic plasticity,1,10.1854,{'supercog1'},1
6465,GO:0019438,{'C'},aromatic compound biosynthetic process,1,2.4119,{'supercog2'},1
6466,GO:0005133,{'T'},type II interferon receptor binding,1,13.6393,{'supercog1'},1
6467,GO:0048764,{'D'},trichoblast maturation,1,12.3914,{'supercog1'},1
6468,GO:0019298,{'H'},coenzyme B biosynthetic process,1,14.7648,{'supercog2'},1
6469,GO:0071526,{'T'},semaphorin-plexin signaling pathway,1,11.2935,{'supercog1'},1
6470,GO:0030163,{'O'},protein catabolic process,1,6.0672,{'supercog1'},1
6471,GO:0018393,{'O'},internal peptidyl-lysine acetylation,1,8.9274,{'supercog1'},1
6472,GO:0015945,{'H'},methanol metabolic process,1,12.3174,{'supercog2'},1
6473,GO:0019915,{'I'},lipid storage,1,11.2243,{'supercog2'},1
6474,GO:1900407,{'T'},regulation of cellular response to oxidative stress,1,10.3539,{'supercog1'},1
6475,GO:0008643,{'G'},carbohydrate transport,1,7.9835,{'supercog2'},1
6476,GO:0090636,{'W'},outer dense plaque of desmosome,1,16.2243,{'supercog1'},1
6477,GO:0004152,{'C'},dihydroorotate dehydrogenase activity,1,9.7046,{'supercog2'},1
6478,GO:0001964,{'T'},startle response,1,13.7007,{'supercog1'},1
6479,GO:1905820,{'D'},positive regulation of chromosome separation,1,11.8149,{'supercog1'},1
6480,GO:0030970,{'U'},"retrograde protein transport, ER to cytosol",1,12.6393,{'supercog1'},1
6481,GO:0043467,{'C'},regulation of generation of precursor metabolites and energy,1,9.2271,{'supercog2'},1
6482,GO:0016053,{'H'},organic acid biosynthetic process,1,3.5023,{'supercog2'},1
6483,GO:0007099,{'D'},centriole replication,1,11.3788,{'supercog1'},1
6484,GO:0010894,{'I'},negative regulation of steroid biosynthetic process,1,12.2019,{'supercog2'},1
6485,GO:0071933,{'Z'},Arp2/3 complex binding,1,13.1368,{'supercog1'},1
6486,GO:0016036,{'T'},cellular response to phosphate starvation,1,11.7813,{'supercog1'},1
6487,GO:0005915,{'W'},zonula adherens,1,14.2243,{'supercog1'},1
6488,GO:0050896,{'T'},response to stimulus,1,,{'supercog1'},1
6489,GO:0048646,{'D'},anatomical structure formation involved in morphogenesis,1,6.6342,{'supercog1'},1
6490,GO:0044774,{'D'},mitotic DNA integrity checkpoint signaling,1,10.1582,{'supercog1'},1
6491,GO:0050794,{'T'},regulation of cellular process,1,2.6131,{'supercog1'},1
6492,GO:0050368,{'E'},"tyrosine 2,3-aminomutase activity",1,15.4169,{'supercog2'},1
6493,GO:0031593,{'O'},polyubiquitin modification-dependent protein binding,1,11.0644,{'supercog1'},1
6494,GO:0034552,{'C'},respiratory chain complex II assembly,1,14.0543,{'supercog2'},1
6495,GO:0045921,{'U'},positive regulation of exocytosis,1,11.095,{'supercog1'},1
6496,GO:0015171,{'E'},amino acid transmembrane transporter activity,1,10.1002,{'supercog2'},1
6497,GO:0031349,{'V'},positive regulation of defense response,1,8.1542,{'supercog1'},1
6498,GO:0030436,{'D'},asexual sporulation,1,11.8149,{'supercog1'},1
6499,GO:0045430,{'Q'},chalcone isomerase activity,1,12.6393,{'supercog2'},1
6500,GO:0001960,{'T'},negative regulation of cytokine-mediated signaling pathway,1,9.7324,{'supercog1'},1
6501,GO:0008286,{'T'},insulin receptor signaling pathway,1,10.4761,{'supercog1'},1
6502,GO:0007154,{'T'},cell communication,1,3.8223,{'supercog1'},1
6503,GO:0016237,{'O'},lysosomal microautophagy,1,10.8844,{'supercog1'},1
6504,GO:0052894,{'C'},norspermine:oxygen oxidoreductase activity,1,15.4169,{'supercog2'},1
6505,GO:0044297,{'R'},cell body,1,8.1053,{'general function'},1
6506,GO:0071500,{'T'},cellular response to nitrosative stress,1,12.8667,{'supercog1'},1
6507,GO:0004529,{'B'},DNA exonuclease activity,1,8.8191,{'supercog3'},1
6508,GO:0016726,{'C'},"oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor",1,8.9205,{'supercog2'},1
6509,GO:0015908,{'I'},fatty acid transport,1,8.8889,{'supercog2'},1
6510,GO:0009966,{'T'},regulation of signal transduction,1,5.5286,{'supercog1'},1
6511,GO:0004690,{'F'},cyclic nucleotide-dependent protein kinase activity,1,12.1158,{'supercog2'},1
6512,GO:0090141,{'D'},positive regulation of mitochondrial fission,1,13.1799,{'supercog1'},1
6513,GO:0034315,{'Z'},regulation of Arp2/3 complex-mediated actin nucleation,1,11.9205,{'supercog1'},1
6514,GO:0048512,{'T'},circadian behavior,1,11.3174,{'supercog1'},1
6515,GO:0008126,{'C'},acetylesterase activity,1,13.3663,{'supercog2'},1
6516,GO:1990743,{'O'},protein sialylation,1,15.4169,{'supercog1'},1
6517,GO:0046037,{'F'},GMP metabolic process,1,8.645,{'supercog2'},1
6518,GO:0010494,{'V'},cytoplasmic stress granule,1,9.8064,{'supercog1'},1
6519,GO:0031386,{'R'},protein tag,1,,{'general function'},1
6520,GO:0032760,{'K'},positive regulation of tumor necrosis factor production,1,10.8064,{'supercog3'},1
6521,GO:0042931,{'U'},enterobactin transmembrane transporter activity,1,15.0543,{'supercog1'},1
6522,GO:0044687,{'I'},geranylfarnesyl diphosphate synthase activity,1,16.2243,{'supercog2'},1
6523,GO:0120032,{'T'},regulation of plasma membrane bounded cell projection assembly,1,9.832,{'supercog1'},1
6524,GO:0009167,{'H'},purine ribonucleoside monophosphate metabolic process,1,6.1724,{'supercog2'},1
6525,GO:0097747,{'A'},RNA polymerase activity,1,7.2201,{'supercog3'},1
6526,GO:0018478,{'C'},malonate-semialdehyde dehydrogenase (acetylating) activity,1,13.4169,{'supercog2'},1
6527,GO:0000307,{'O'},cyclin-dependent protein kinase holoenzyme complex,1,10.3054,{'supercog1'},1
6528,GO:0048653,{'D'},anther development,1,12.4964,{'supercog1'},1
6529,GO:0051056,{'T'},regulation of small GTPase mediated signal transduction,1,9.1501,{'supercog1'},1
6530,GO:0006949,{'D'},syncytium formation,1,11.213,{'supercog1'},1
6531,GO:0032045,{'O'},guanyl-nucleotide exchange factor complex,1,13.832,{'supercog1'},1
6532,GO:0072529,{'C'},pyrimidine-containing compound catabolic process,1,8.7896,{'supercog2'},1
6533,GO:0001667,{'N'},ameboidal-type cell migration,1,8.6639,{'supercog1'},1
6534,GO:2001032,{'L'},regulation of double-strand break repair via nonhomologous end joining,1,12.7007,{'supercog3'},1
6535,GO:0050086,{'C'},mannitol 2-dehydrogenase activity,1,14.6393,{'supercog2'},1
6536,GO:0032387,{'U'},negative regulation of intracellular transport,1,11.2356,{'supercog1'},1
6537,GO:0007254,{'T'},JNK cascade,1,9.7813,{'supercog1'},1
6538,GO:0036451,{'K'},cap mRNA methylation,1,14.4169,{'supercog3'},1
6539,GO:0042430,{'C'},indole-containing compound metabolic process,1,7.1105,{'supercog2'},1
6540,GO:0015711,{'R'},organic anion transport,1,7.1909,{'general function'},1
6541,GO:0004092,{'I'},carnitine O-acetyltransferase activity,1,14.7648,{'supercog2'},1
6542,GO:0072575,{'D'},epithelial cell proliferation involved in liver morphogenesis,1,13.3663,{'supercog1'},1
6543,GO:0007276,{'D'},gamete generation,1,7.5634,{'supercog1'},1
6544,GO:0016408,{'I'},C-acyltransferase activity,1,10.1964,{'supercog2'},1
6545,GO:0048313,{'U'},Golgi inheritance,1,12.7648,{'supercog1'},1
6546,GO:0043236,{'W'},laminin binding,1,12.1158,{'supercog1'},1
6547,GO:0004308,{'G'},exo-alpha-sialidase activity,1,10.6022,{'supercog2'},1
6548,GO:1901160,{'C'},primary amino compound metabolic process,1,11.3788,{'supercog2'},1
6549,GO:0102497,{'C'},scyllo-inositol dehydrogenase (NADP+) activity,1,16.2243,{'supercog2'},1
6550,GO:0015629,{'Z'},actin cytoskeleton,1,7.7007,{'supercog1'},1
6551,GO:0006563,{'E'},L-serine metabolic process,1,8.2527,{'supercog2'},1
6552,GO:0008611,{'I'},ether lipid biosynthetic process,1,13.9763,{'supercog2'},1
6553,GO:0002084,{'O'},protein depalmitoylation,1,13.0543,{'supercog1'},1
6554,GO:0104004,{'T'},cellular response to environmental stimulus,1,8.1435,{'supercog1'},1
6555,GO:0007019,{'O'},microtubule depolymerization,1,11.8492,{'supercog1'},1
6556,GO:0034316,{'Z'},negative regulation of Arp2/3 complex-mediated actin nucleation,1,13.1368,{'supercog1'},1
6557,GO:0016605,{'Y'},PML body,1,10.9955,{'supercog3'},1
6558,GO:0072676,{'W'},lymphocyte migration,1,10.2413,{'supercog1'},1
6559,GO:0009507,{'M'},chloroplast,1,5.6286,{'supercog1'},1
6560,GO:0004382,{'C'},GDP phosphatase activity,1,14.3174,{'supercog2'},1
6561,GO:0015066,{'T'},alpha-amylase inhibitor activity,1,13.0543,{'supercog1'},1
6562,GO:0070470,{'M'},plasma membrane respirasome,1,12.2019,{'supercog1'},1
6563,GO:0009306,{'O'},protein secretion,1,7.4964,{'supercog1'},1
6564,GO:0009682,{'V'},induced systemic resistance,1,13.2701,{'supercog1'},1
6565,GO:0043657,{'R'},host cell,1,6.4478,{'general function'},1
6566,GO:0071027,{'Y'},nuclear RNA surveillance,1,10.8149,{'supercog3'},1
6567,GO:0042063,{'D'},gliogenesis,1,9.2413,{'supercog1'},1
6568,GO:0046427,{'T'},positive regulation of receptor signaling pathway via JAK-STAT,1,10.2818,{'supercog1'},1
6569,GO:0048538,{'W'},thymus development,1,11.6697,{'supercog1'},1
6570,GO:1904894,{'T'},positive regulation of receptor signaling pathway via STAT,1,10.2299,{'supercog1'},1
6571,GO:0014897,{'R'},striated muscle hypertrophy,1,11.4561,{'general function'},1
6572,GO:0000375,{'A'},"RNA splicing, via transesterification reactions",1,7.7597,{'supercog3'},1
6573,GO:0019376,{'G'},galactolipid catabolic process,1,13.5804,{'supercog2'},1
6574,GO:0009806,{'Q'},lignan metabolic process,1,14.0543,{'supercog2'},1
6575,GO:0071470,{'T'},cellular response to osmotic stress,1,10.01,{'supercog1'},1
6576,GO:0018117,{'O'},protein adenylylation,1,12.9389,{'supercog1'},1
6577,GO:0014904,{'D'},myotube cell development,1,12.4429,{'supercog1'},1
6578,GO:0060993,{'D'},kidney morphogenesis,1,10.798,{'supercog1'},1
6579,GO:0022416,{'D'},chaeta development,1,13.2243,{'supercog1'},1
6580,GO:1900047,{'T'},negative regulation of hemostasis,1,10.6244,{'supercog1'},1
6581,GO:0010893,{'I'},positive regulation of steroid biosynthetic process,1,10.8844,{'supercog2'},1
6582,GO:0060167,{'T'},regulation of adenosine receptor signaling pathway,1,13.7007,{'supercog1'},1
6583,GO:0055013,{'D'},cardiac muscle cell development,1,11.5518,{'supercog1'},1
6584,GO:0006754,{'H'},ATP biosynthetic process,1,6.4299,{'supercog2'},1
6585,GO:0032507,{'U'},maintenance of protein location in cell,1,10.2643,{'supercog1'},1
6586,GO:0019477,{'E'},L-lysine catabolic process,1,12.1582,{'supercog2'},1
6587,GO:0031507,{'B'},heterochromatin formation,1,11.8492,{'supercog3'},1
6588,GO:0042989,{'U'},sequestering of actin monomers,1,12.4429,{'supercog1'},1
6589,GO:0051606,{'T'},detection of stimulus,1,8.4201,{'supercog1'},1
6590,GO:0000315,{'J'},organellar large ribosomal subunit,1,9.51,{'supercog3'},1
6591,GO:0072078,{'D'},nephron tubule morphogenesis,1,11.1475,{'supercog1'},1
6592,GO:0006353,{'K'},DNA-templated transcription termination,1,8.63,{'supercog3'},1
6593,GO:0009827,{'M'},plant-type cell wall modification,1,13.9023,{'supercog1'},1
6594,GO:2000785,{'U'},regulation of autophagosome assembly,1,12.0148,{'supercog1'},1
6595,GO:0046185,{'C'},aldehyde catabolic process,1,9.5448,{'supercog2'},1
6596,GO:0090307,{'D'},mitotic spindle assembly,1,11.0246,{'supercog1'},1
6597,GO:0050907,{'T'},detection of chemical stimulus involved in sensory perception,1,11.5238,{'supercog1'},1
6598,GO:0035963,{'T'},cellular response to interleukin-13,1,14.7648,{'supercog1'},1
6599,GO:0010482,{'D'},regulation of epidermal cell division,1,14.5238,{'supercog1'},1
6600,GO:0047411,{'C'},2-(acetamidomethylene)succinate hydrolase activity,1,17.2243,{'supercog2'},1
6601,GO:0048645,{'D'},animal organ formation,1,11.169,{'supercog1'},1
6602,GO:0033677,{'A'},DNA/RNA helicase activity,1,13.832,{'supercog3'},1
6603,GO:1990756,{'O'},ubiquitin ligase-substrate adaptor activity,1,14.5238,{'supercog1'},1
6604,GO:0016428,{'H'},tRNA (cytosine-5-)-methyltransferase activity,1,13.9763,{'supercog2'},1
6605,GO:0051646,{'R'},mitochondrion localization,1,10.8234,{'general function'},1
6606,GO:0071771,{'C'},aldehyde decarbonylase activity,1,13.4694,{'supercog2'},1
6607,GO:1900619,{'C'},acetate ester metabolic process,1,13.0543,{'supercog2'},1
6608,GO:0032481,{'K'},positive regulation of type I interferon production,1,11.4169,{'supercog3'},1
6609,GO:0004579,{'G'},dolichyl-diphosphooligosaccharide-protein glycotransferase activity,1,12.4694,{'supercog2'},1
6610,GO:0071106,{'F'},"adenosine 3',5'-bisphosphate transmembrane transport",1,15.6393,{'supercog2'},1
6611,GO:0046822,{'U'},regulation of nucleocytoplasmic transport,1,9.7165,{'supercog1'},1
6612,GO:0007306,{'W'},egg chorion assembly,1,13.095,{'supercog1'},1
6613,GO:0016051,{'G'},carbohydrate biosynthetic process,1,5.4437,{'supercog2'},1
6614,GO:0030513,{'T'},positive regulation of BMP signaling pathway,1,12.832,{'supercog1'},1
6615,GO:0030864,{'Z'},cortical actin cytoskeleton,1,9.5343,{'supercog1'},1
6616,GO:0071813,{'I'},lipoprotein particle binding,1,12.4169,{'supercog2'},1
6617,GO:0030155,{'W'},regulation of cell adhesion,1,7.8277,{'supercog1'},1
6618,GO:0006475,{'O'},internal protein amino acid acetylation,1,8.8755,{'supercog1'},1
6619,GO:0016877,{'R'},"ligase activity, forming carbon-sulfur bonds",1,8.3401,{'general function'},1
6620,GO:0005537,{'G'},mannose binding,1,10.7648,{'supercog2'},1
6621,GO:0099081,{'R'},supramolecular polymer,1,6.9516,{'general function'},1
6622,GO:0010592,{'N'},positive regulation of lamellipodium assembly,1,13.0148,{'supercog1'},1
6623,GO:0071214,{'T'},cellular response to abiotic stimulus,1,8.1435,{'supercog1'},1
6624,GO:0043506,{'O'},regulation of JUN kinase activity,1,11.3054,{'supercog1'},1
6625,GO:0016604,{'Y'},nuclear body,1,8.0469,{'supercog3'},1
6626,GO:0009725,{'T'},response to hormone,1,6.4711,{'supercog1'},1
6627,GO:0072526,{'C'},pyridine-containing compound catabolic process,1,11.832,{'supercog2'},1
6628,GO:0048255,{'K'},mRNA stabilization,1,11.2818,{'supercog3'},1
6629,GO:0031098,{'T'},stress-activated protein kinase signaling cascade,1,9.0051,{'supercog1'},1
6630,GO:0018158,{'O'},protein oxidation,1,12.3174,{'supercog1'},1
6631,GO:0044260,{'R'},cellular macromolecule metabolic process,1,1.4656,{'general function'},1
6632,GO:0031531,{'Q'},thyrotropin-releasing hormone receptor binding,1,15.6393,{'supercog2'},1
6633,GO:0043414,{'C'},macromolecule methylation,1,5.4955,{'supercog2'},1
6634,GO:0006578,{'C'},amino-acid betaine biosynthetic process,1,10.6851,{'supercog2'},1
6635,GO:0120193,{'W'},tight junction organization,1,11.5518,{'supercog1'},1
6636,GO:0072307,{'D'},regulation of metanephric nephron tubule epithelial cell differentiation,1,14.9023,{'supercog1'},1
6637,GO:0097006,{'T'},regulation of plasma lipoprotein particle levels,1,10.7648,{'supercog1'},1
6638,GO:0070922,{'J'},RISC complex assembly,1,13.9763,{'supercog3'},1
6639,GO:0009509,{'M'},chromoplast,1,13.9763,{'supercog1'},1
6640,GO:0004740,{'O'},pyruvate dehydrogenase (acetyl-transferring) kinase activity,1,13.9023,{'supercog1'},1
6641,GO:0071267,{'C'},L-methionine salvage,1,8.4778,{'supercog2'},1
6642,GO:0019206,{'F'},nucleoside kinase activity,1,9.8844,{'supercog2'},1
6643,GO:0071712,{'R'},ER-associated misfolded protein catabolic process,1,13.0543,{'general function'},1
6644,GO:0006412,{'J'},translation,1,2.9462,{'supercog3'},1
6645,GO:0072594,{'O'},establishment of protein localization to organelle,1,7.169,{'supercog1'},1
6646,GO:0120025,{'M'},plasma membrane bounded cell projection,1,6.1342,{'supercog1'},1
6647,GO:0044703,{'D'},multi-organism reproductive process,1,6.8427,{'supercog1'},1
6648,GO:0016579,{'O'},protein deubiquitination,1,9.1964,{'supercog1'},1
6649,GO:0014037,{'D'},Schwann cell differentiation,1,11.832,{'supercog1'},1
6650,GO:0008515,{'G'},sucrose transmembrane transporter activity,1,15.2243,{'supercog2'},1
6651,GO:0048709,{'D'},oligodendrocyte differentiation,1,11.1475,{'supercog1'},1
6652,GO:0032273,{'O'},positive regulation of protein polymerization,1,9.584,{'supercog1'},1
6653,GO:0006700,{'Q'},C21-steroid hormone biosynthetic process,1,12.4169,{'supercog2'},1
6654,GO:0005221,{'P'},intracellular cyclic nucleotide activated monoatomic cation channel activity,1,13.5238,{'supercog2'},1
6655,GO:0071669,{'M'},plant-type cell wall organization or biogenesis,1,10.7813,{'supercog1'},1
6656,GO:0034329,{'W'},cell junction assembly,1,9.584,{'supercog1'},1
6657,GO:0046850,{'T'},regulation of bone remodeling,1,10.6468,{'supercog1'},1
6658,GO:0048278,{'U'},vesicle docking,1,10.5732,{'supercog1'},1
6659,GO:0070371,{'T'},ERK1 and ERK2 cascade,1,8.9645,{'supercog1'},1
6660,GO:1901565,{'C'},organonitrogen compound catabolic process,1,4.5792,{'supercog2'},1
6661,GO:0009926,{'T'},auxin polar transport,1,12.832,{'supercog1'},1
6662,GO:0030520,{'T'},intracellular estrogen receptor signaling pathway,1,12.0745,{'supercog1'},1
6663,GO:0007044,{'W'},cell-substrate junction assembly,1,10.9297,{'supercog1'},1
6664,GO:0070063,{'A'},RNA polymerase binding,1,9.3478,{'supercog3'},1
6665,GO:0044790,{'V'},suppression of viral release by host,1,,{'supercog1'},1
6666,GO:0071326,{'T'},cellular response to monosaccharide stimulus,1,10.0543,{'supercog1'},1
6667,GO:0005829,{'R'},cytosol,1,3.7682,{'general function'},1
6668,GO:0009414,{'T'},response to water deprivation,1,9.9389,{'supercog1'},1
6669,GO:0007560,{'D'},imaginal disc morphogenesis,1,11.3295,{'supercog1'},1
6670,GO:0016655,{'C'},"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",1,7.2215,{'supercog2'},1
6671,GO:0038023,{'T'},signaling receptor activity,1,6.4025,{'supercog1'},1
6672,GO:0021631,{'D'},optic nerve morphogenesis,1,17.2243,{'supercog1'},1
6673,GO:1900087,{'D'},positive regulation of G1/S transition of mitotic cell cycle,1,11.8844,{'supercog1'},1
6674,GO:0007528,{'W'},neuromuscular junction development,1,11.4299,{'supercog1'},1
6675,GO:0009581,{'T'},detection of external stimulus,1,9.1909,{'supercog1'},1
6676,GO:0038024,{'U'},cargo receptor activity,1,,{'supercog1'},1
6677,GO:1902475,{'E'},L-alpha-amino acid transmembrane transport,1,11.6096,{'supercog2'},1
6678,GO:0008504,{'U'},monoamine transmembrane transporter activity,1,14.9023,{'supercog1'},1
6679,GO:1903037,{'W'},regulation of leukocyte cell-cell adhesion,1,8.7344,{'supercog1'},1
6680,GO:0004081,{'C'},bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity,1,13.2243,{'supercog2'},1
6681,GO:0021537,{'D'},telencephalon development,1,10.2585,{'supercog1'},1
6682,GO:0033622,{'O'},integrin activation,1,12.832,{'supercog1'},1
