,GO term,COGs,GO term name,Number of COGs,IC,SuperCOGs,Number of SuperCOGs
4382,GO:0046487,{'C'},glyoxylate metabolic process,1,9.7772,{'supercog2'},1
4383,GO:0045596,{'D'},negative regulation of cell differentiation,1,8.0783,{'supercog1'},1
4384,GO:0007049,{'R'},cell cycle,1,4.756,{'general function'},1
4385,GO:0016528,{'R'},sarcoplasm,1,10.9763,{'general function'},1
4386,GO:0071310,{'T'},cellular response to organic substance,1,5.4723,{'supercog1'},1
4387,GO:0006910,{'T'},"phagocytosis, recognition",1,10.2243,{'supercog1'},1
4388,GO:0005911,{'W'},cell-cell junction,1,7.8755,{'supercog1'},1
4389,GO:0019083,{'X'},viral transcription,1,9.8492,{'supercog3'},1
4390,GO:0034968,{'R'},histone lysine methylation,1,9.4495,{'general function'},1
4391,GO:0001216,{'K'},DNA-binding transcription activator activity,1,9.121,{'supercog3'},1
4392,GO:0000228,{'B'},nuclear chromosome,1,6.9412,{'supercog3'},1
4393,GO:0042274,{'J'},ribosomal small subunit biogenesis,1,7.2774,{'supercog3'},1
4394,GO:0031175,{'D'},neuron projection development,1,7.3946,{'supercog1'},1
4395,GO:0006821,{'P'},chloride transport,1,9.7731,{'supercog2'},1
4396,GO:0009123,{'H'},nucleoside monophosphate metabolic process,1,5.0211,{'supercog2'},1
4397,GO:0004784,{'V'},superoxide dismutase activity,1,9.1991,{'supercog1'},1
4398,GO:0002262,{'W'},myeloid cell homeostasis,1,9.5554,{'supercog1'},1
4399,GO:0015936,{'H'},coenzyme A metabolic process,1,8.0148,{'supercog2'},1
4400,GO:0004124,{'E'},cysteine synthase activity,1,11.3416,{'supercog2'},1
4401,GO:0016810,{'C'},"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",1,5.2216,{'supercog2'},1
4402,GO:0000160,{'T'},phosphorelay signal transduction system,1,7.6582,{'supercog1'},1
4403,GO:0004620,{'I'},phospholipase activity,1,8.4041,{'supercog2'},1
4404,GO:0043562,{'T'},cellular response to nitrogen levels,1,11.1582,{'supercog1'},1
4405,GO:0072006,{'D'},nephron development,1,10.3725,{'supercog1'},1
4406,GO:0099106,{'T'},ion channel regulator activity,1,9.3478,{'supercog1'},1
4407,GO:0071827,{'I'},plasma lipoprotein particle organization,1,11.2935,{'supercog2'},1
4408,GO:0016072,{'A'},rRNA metabolic process,1,5.3702,{'supercog3'},1
4409,GO:0045807,{'U'},positive regulation of endocytosis,1,10.2701,{'supercog1'},1
4410,GO:0098660,{'P'},inorganic ion transmembrane transport,1,5.4692,{'supercog2'},1
4411,GO:0004114,{'C'},"3',5'-cyclic-nucleotide phosphodiesterase activity",1,10.9297,{'supercog2'},1
4412,GO:0034109,{'W'},homotypic cell-cell adhesion,1,10.6468,{'supercog1'},1
4413,GO:0007265,{'T'},Ras protein signal transduction,1,8.1475,{'supercog1'},1
4414,GO:0006479,{'O'},protein methylation,1,7.8096,{'supercog1'},1
4415,GO:0048660,{'D'},regulation of smooth muscle cell proliferation,1,10.0493,{'supercog1'},1
4416,GO:0042176,{'O'},regulation of protein catabolic process,1,8.6812,{'supercog1'},1
4417,GO:0039663,{'X'},membrane fusion involved in viral entry into host cell,1,8.88,{'supercog3'},1
4418,GO:0042175,{'M'},nuclear outer membrane-endoplasmic reticulum membrane network,1,6.6601,{'supercog1'},1
4419,GO:0000779,{'B'},"condensed chromosome, centromeric region",1,9.3355,{'supercog3'},1
4420,GO:0030072,{'U'},peptide hormone secretion,1,9.6582,{'supercog1'},1
4421,GO:0008541,{'O'},"proteasome regulatory particle, lid subcomplex",1,11.9955,{'supercog1'},1
4422,GO:0006525,{'E'},arginine metabolic process,1,6.6045,{'supercog2'},1
4423,GO:0070848,{'T'},response to growth factor,1,7.9669,{'supercog1'},1
4424,GO:0002708,{'W'},positive regulation of lymphocyte mediated immunity,1,10.1421,{'supercog1'},1
4425,GO:0000028,{'J'},ribosomal small subunit assembly,1,9.8106,{'supercog3'},1
4426,GO:0006091,{'C'},generation of precursor metabolites and energy,1,4.4119,{'supercog2'},1
4427,GO:0000459,{'R'},exonucleolytic trimming involved in rRNA processing,1,11.7648,{'general function'},1
4428,GO:0015036,{'C'},disulfide oxidoreductase activity,1,8.2005,{'supercog2'},1
4429,GO:1904018,{'D'},positive regulation of vasculature development,1,9.4528,{'supercog1'},1
4430,GO:0006694,{'I'},steroid biosynthetic process,1,8.3204,{'supercog2'},1
4431,GO:1905477,{'O'},positive regulation of protein localization to membrane,1,10.6468,{'supercog1'},1
4432,GO:0043200,{'T'},response to amino acid,1,9.7445,{'supercog1'},1
4433,GO:0006276,{'X'},plasmid maintenance,1,12.3416,{'supercog3'},1
4434,GO:0009411,{'T'},response to UV,1,9.3977,{'supercog1'},1
4435,GO:0008094,{'B'},DNA-dependent ATPase activity,1,6.8558,{'supercog3'},1
4436,GO:0044273,{'C'},sulfur compound catabolic process,1,9.6096,{'supercog2'},1
4437,GO:0010965,{'D'},regulation of mitotic sister chromatid separation,1,10.1368,{'supercog1'},1
4438,GO:0061629,{'K'},RNA polymerase II-specific DNA-binding transcription factor binding,1,9.4462,{'supercog3'},1
4439,GO:0032386,{'U'},regulation of intracellular transport,1,8.6114,{'supercog1'},1
4440,GO:0050657,{'F'},nucleic acid transport,1,8.3462,{'supercog2'},1
4441,GO:0000727,{'L'},double-strand break repair via break-induced replication,1,11.5378,{'supercog3'},1
4442,GO:0004106,{'R'},chorismate mutase activity,1,11.9205,{'general function'},1
4443,GO:0043393,{'T'},regulation of protein binding,1,9.5066,{'supercog1'},1
4444,GO:0003855,{'C'},3-dehydroquinate dehydratase activity,1,9.5308,{'supercog2'},1
4445,GO:0097305,{'T'},response to alcohol,1,8.1435,{'supercog1'},1
4446,GO:0006576,{'C'},cellular biogenic amine metabolic process,1,6.7101,{'supercog2'},1
4447,GO:0001659,{'T'},temperature homeostasis,1,9.6968,{'supercog1'},1
4448,GO:0046386,{'G'},deoxyribose phosphate catabolic process,1,9.0619,{'supercog2'},1
4449,GO:0043570,{'B'},maintenance of DNA repeat elements,1,10.2413,{'supercog3'},1
4450,GO:0016426,{'H'},tRNA (adenine) methyltransferase activity,1,9.4528,{'supercog2'},1
4451,GO:0004565,{'G'},beta-galactosidase activity,1,10.5032,{'supercog2'},1
4452,GO:0070671,{'T'},response to interleukin-12,1,11.4041,{'supercog1'},1
4453,GO:0010605,{'C'},negative regulation of macromolecule metabolic process,1,4.8946,{'supercog2'},1
4454,GO:1902807,{'D'},negative regulation of cell cycle G1/S phase transition,1,10.832,{'supercog1'},1
4455,GO:0008171,{'C'},O-methyltransferase activity,1,8.0531,{'supercog2'},1
4456,GO:0071674,{'W'},mononuclear cell migration,1,10.3539,{'supercog1'},1
4457,GO:0006775,{'H'},fat-soluble vitamin metabolic process,1,11.1799,{'supercog2'},1
4458,GO:0030313,{'M'},cell envelope,1,7.167,{'supercog1'},1
4459,GO:0030594,{'T'},neurotransmitter receptor activity,1,9.9622,{'supercog1'},1
4460,GO:0043023,{'J'},ribosomal large subunit binding,1,11.1799,{'supercog3'},1
4461,GO:0140534,{'O'},endoplasmic reticulum protein-containing complex,1,,{'supercog1'},1
4462,GO:0045071,{'X'},negative regulation of viral genome replication,1,11.1368,{'supercog3'},1
4463,GO:0016917,{'T'},GABA receptor activity,1,13.0148,{'supercog1'},1
4464,GO:0030545,{'T'},receptor regulator activity,1,7.3725,{'supercog1'},1
4465,GO:0016324,{'M'},apical plasma membrane,1,9.2614,{'supercog1'},1
4466,GO:0045216,{'W'},cell-cell junction organization,1,10.213,{'supercog1'},1
4467,GO:0050764,{'U'},regulation of phagocytosis,1,9.9435,{'supercog1'},1
4468,GO:0051241,{'T'},negative regulation of multicellular organismal process,1,7.0209,{'supercog1'},1
4469,GO:0042490,{'D'},mechanoreceptor differentiation,1,11.2243,{'supercog1'},1
4470,GO:0031225,{'R'},anchored component of membrane,1,8.9859,{'general function'},1
4471,GO:0043094,{'C'},cellular metabolic compound salvage,1,6.6856,{'supercog2'},1
4472,GO:0035094,{'T'},response to nicotine,1,10.798,{'supercog1'},1
4473,GO:0071560,{'T'},cellular response to transforming growth factor beta stimulus,1,10.0148,{'supercog1'},1
4474,GO:0046873,{'P'},metal ion transmembrane transporter activity,1,7.4586,{'supercog2'},1
4475,GO:0022857,{'U'},transmembrane transporter activity,1,4.7534,{'supercog1'},1
4476,GO:0016453,{'I'},C-acetyltransferase activity,1,11.4694,{'supercog2'},1
4477,GO:0005819,{'Z'},spindle,1,8.1909,{'supercog1'},1
4478,GO:0009112,{'H'},nucleobase metabolic process,1,6.3902,{'supercog2'},1
4479,GO:0051306,{'D'},mitotic sister chromatid separation,1,10.0493,{'supercog1'},1
4480,GO:0034511,{'A'},U3 snoRNA binding,1,12.5804,{'supercog3'},1
4481,GO:0042330,{'N'},taxis,1,6.9985,{'supercog1'},1
4482,GO:0061919,{'O'},process utilizing autophagic mechanism,1,7.5117,{'supercog1'},1
4483,GO:0035305,{'C'},negative regulation of dephosphorylation,1,10.2818,{'supercog2'},1
4484,GO:0048762,{'D'},mesenchymal cell differentiation,1,10.0644,{'supercog1'},1
4485,GO:0044036,{'M'},cell wall macromolecule metabolic process,1,5.87,{'supercog1'},1
4486,GO:1903533,{'O'},regulation of protein targeting,1,11.6244,{'supercog1'},1
4487,GO:0010563,{'C'},negative regulation of phosphorus metabolic process,1,7.8833,{'supercog2'},1
4488,GO:0005923,{'W'},bicellular tight junction,1,10.5661,{'supercog1'},1
4489,GO:0021953,{'D'},central nervous system neuron differentiation,1,10.6022,{'supercog1'},1
4490,GO:0015293,{'U'},symporter activity,1,10.095,{'supercog1'},1
4491,GO:0006573,{'E'},valine metabolic process,1,8.3478,{'supercog2'},1
4492,GO:0006790,{'C'},sulfur compound metabolic process,1,4.8681,{'supercog2'},1
4493,GO:0071897,{'L'},DNA biosynthetic process,1,7.6309,{'supercog3'},1
4494,GO:0031976,{'C'},plastid thylakoid,1,7.4702,{'supercog2'},1
4495,GO:1900034,{'T'},regulation of cellular response to heat,1,12.2701,{'supercog1'},1
4496,GO:0016985,{'G'},"mannan endo-1,4-beta-mannosidase activity",1,11.7485,{'supercog2'},1
4497,GO:0030036,{'Z'},actin cytoskeleton organization,1,7.1765,{'supercog1'},1
4498,GO:0046049,{'F'},UMP metabolic process,1,6.9505,{'supercog2'},1
4499,GO:0070469,{'M'},respirasome,1,7.2686,{'supercog1'},1
4500,GO:0050808,{'W'},synapse organization,1,8.7185,{'supercog1'},1
4501,GO:0048869,{'D'},cellular developmental process,1,4.4218,{'supercog1'},1
4502,GO:0022612,{'D'},gland morphogenesis,1,10.7648,{'supercog1'},1
4503,GO:0030316,{'D'},osteoclast differentiation,1,9.8755,{'supercog1'},1
4504,GO:0009267,{'T'},cellular response to starvation,1,8.6678,{'supercog1'},1
4505,GO:0001522,{'A'},pseudouridine synthesis,1,8.2144,{'supercog3'},1
4506,GO:0031720,{'R'},haptoglobin binding,1,11.1158,{'general function'},1
4507,GO:0051403,{'T'},stress-activated MAPK cascade,1,9.1027,{'supercog1'},1
4508,GO:0042450,{'E'},arginine biosynthetic process via ornithine,1,8.4561,{'supercog2'},1
4509,GO:0005991,{'G'},trehalose metabolic process,1,10.6544,{'supercog2'},1
4510,GO:0034399,{'Y'},nuclear periphery,1,9.858,{'supercog3'},1
4511,GO:0008584,{'D'},male gonad development,1,10.9114,{'supercog1'},1
4512,GO:0008076,{'M'},voltage-gated potassium channel complex,1,10.8844,{'supercog1'},1
4513,GO:0031167,{'J'},rRNA methylation,1,6.5549,{'supercog3'},1
4514,GO:1903313,{'A'},positive regulation of mRNA metabolic process,1,10.5238,{'supercog3'},1
4515,GO:1903506,{'R'},regulation of nucleic acid-templated transcription,1,4.2074,{'general function'},1
4516,GO:0042436,{'C'},indole-containing compound catabolic process,1,9.7405,{'supercog2'},1
4517,GO:0062014,{'H'},negative regulation of small molecule metabolic process,1,9.8449,{'supercog2'},1
4518,GO:0016842,{'C'},amidine-lyase activity,1,9.1368,{'supercog2'},1
4519,GO:1904062,{'T'},regulation of cation transmembrane transport,1,9.0394,{'supercog1'},1
4520,GO:0005261,{'P'},cation channel activity,1,6.2096,{'supercog2'},1
4521,GO:0003857,{'C'},3-hydroxyacyl-CoA dehydrogenase activity,1,10.7405,{'supercog2'},1
4522,GO:0042133,{'R'},neurotransmitter metabolic process,1,7.0295,{'general function'},1
4523,GO:0004830,{'J'},tryptophan-tRNA ligase activity,1,10.8844,{'supercog3'},1
4524,GO:0009792,{'D'},embryo development ending in birth or egg hatching,1,8.2047,{'supercog1'},1
4525,GO:0008283,{'D'},cell population proliferation,1,,{'supercog1'},1
4526,GO:0006213,{'H'},pyrimidine nucleoside metabolic process,1,9.8234,{'supercog2'},1
4527,GO:0031248,{'O'},protein acetyltransferase complex,1,9.4073,{'supercog1'},1
4528,GO:0030500,{'T'},regulation of bone mineralization,1,11.5378,{'supercog1'},1
4529,GO:0070482,{'T'},response to oxygen levels,1,8.5066,{'supercog1'},1
4530,GO:0019685,{'C'},"photosynthesis, dark reaction",1,8.8492,{'supercog2'},1
4531,GO:0009073,{'C'},aromatic amino acid family biosynthetic process,1,5.3671,{'supercog2'},1
4532,GO:1903829,{'O'},positive regulation of cellular protein localization,1,8.7834,{'supercog1'},1
4533,GO:0048562,{'D'},embryonic organ morphogenesis,1,9.662,{'supercog1'},1
4534,GO:0007631,{'R'},feeding behavior,1,11.1368,{'general function'},1
4535,GO:0000062,{'I'},fatty-acyl-CoA binding,1,11.0847,{'supercog2'},1
4536,GO:0016126,{'I'},sterol biosynthetic process,1,9.0369,{'supercog2'},1
4537,GO:0046929,{'U'},negative regulation of neurotransmitter secretion,1,11.8149,{'supercog1'},1
4538,GO:0016553,{'A'},base conversion or substitution editing,1,11.2701,{'supercog3'},1
4539,GO:0008528,{'T'},G protein-coupled peptide receptor activity,1,10.2019,{'supercog1'},1
4540,GO:0071383,{'T'},cellular response to steroid hormone stimulus,1,9.2103,{'supercog1'},1
4541,GO:0022835,{'T'},transmitter-gated channel activity,1,10.4299,{'supercog1'},1
4542,GO:0075109,{'T'},modulation by symbiont of host receptor-mediated signal transduction,1,10.3416,{'supercog1'},1
4543,GO:0060491,{'T'},regulation of cell projection assembly,1,9.3234,{'supercog1'},1
4544,GO:2000112,{'R'},regulation of cellular macromolecule biosynthetic process,1,3.9224,{'general function'},1
4545,GO:0010324,{'M'},membrane invagination,1,9.584,{'supercog1'},1
4546,GO:0005852,{'O'},eukaryotic translation initiation factor 3 complex,1,9.7813,{'supercog1'},1
4547,GO:0034762,{'T'},regulation of transmembrane transport,1,8.0911,{'supercog1'},1
4548,GO:0110154,{'A'},RNA decapping,1,11.4561,{'supercog3'},1
4549,GO:0075528,{'X'},modulation by virus of host immune response,1,9.5949,{'supercog3'},1
4550,GO:0045048,{'U'},protein insertion into ER membrane,1,11.2818,{'supercog1'},1
4551,GO:0031589,{'W'},cell-substrate adhesion,1,8.9046,{'supercog1'},1
4552,GO:0005782,{'M'},peroxisomal matrix,1,10.9114,{'supercog1'},1
4553,GO:0048511,{'T'},rhythmic process,1,,{'supercog1'},1
4554,GO:1901796,{'T'},regulation of signal transduction by p53 class mediator,1,10.1368,{'supercog1'},1
4555,GO:0005085,{'T'},guanyl-nucleotide exchange factor activity,1,8.7344,{'supercog1'},1
4556,GO:0007586,{'R'},digestion,1,9.5696,{'general function'},1
4557,GO:0022836,{'U'},gated channel activity,1,8.0456,{'supercog1'},1
4558,GO:0007602,{'T'},phototransduction,1,9.7648,{'supercog1'},1
4559,GO:0009089,{'E'},lysine biosynthetic process via diaminopimelate,1,7.4145,{'supercog2'},1
4560,GO:0050136,{'C'},NADH dehydrogenase (quinone) activity,1,7.5369,{'supercog2'},1
4561,GO:0051650,{'U'},establishment of vesicle localization,1,9.5913,{'supercog1'},1
4562,GO:0019210,{'T'},kinase inhibitor activity,1,10.6022,{'supercog1'},1
4563,GO:0003014,{'R'},renal system process,1,10.4964,{'general function'},1
4564,GO:0051851,{'T'},modulation by host of symbiont process,1,10.6851,{'supercog1'},1
4565,GO:0051985,{'D'},negative regulation of chromosome segregation,1,10.6244,{'supercog1'},1
4566,GO:0043243,{'O'},positive regulation of protein-containing complex disassembly,1,10.6774,{'supercog1'},1
4567,GO:0001959,{'T'},regulation of cytokine-mediated signaling pathway,1,9.3024,{'supercog1'},1
4568,GO:0033993,{'T'},response to lipid,1,6.846,{'supercog1'},1
4569,GO:0009583,{'T'},detection of light stimulus,1,9.4364,{'supercog1'},1
4570,GO:0006836,{'R'},neurotransmitter transport,1,9.0148,{'general function'},1
4571,GO:0034220,{'P'},ion transmembrane transport,1,5.1342,{'supercog2'},1
4572,GO:1901072,{'G'},glucosamine-containing compound catabolic process,1,10.2299,{'supercog2'},1
4573,GO:0022414,{'D'},reproductive process,1,,{'supercog1'},1
4574,GO:0032786,{'K'},"positive regulation of DNA-templated transcription, elongation",1,10.2356,{'supercog3'},1
4575,GO:0048525,{'X'},negative regulation of viral process,1,10.3914,{'supercog3'},1
4576,GO:0060996,{'D'},dendritic spine development,1,11.169,{'supercog1'},1
4577,GO:1902579,{'R'},multi-organism localization,1,8.7027,{'general function'},1
4578,GO:0045185,{'O'},maintenance of protein location,1,9.8406,{'supercog1'},1
4579,GO:0008015,{'R'},blood circulation,1,8.3555,{'general function'},1
4580,GO:0030054,{'W'},cell junction,1,6.9371,{'supercog1'},1
4581,GO:0023057,{'T'},negative regulation of signaling,1,6.6697,{'supercog1'},1
4582,GO:0033500,{'G'},carbohydrate homeostasis,1,9.169,{'supercog2'},1
4583,GO:0046889,{'I'},positive regulation of lipid biosynthetic process,1,9.9716,{'supercog2'},1
4584,GO:0009312,{'G'},oligosaccharide biosynthetic process,1,7.184,{'supercog2'},1
4585,GO:0060193,{'I'},positive regulation of lipase activity,1,10.9482,{'supercog2'},1
4586,GO:0052027,{'T'},modulation by symbiont of host signal transduction pathway,1,10.2299,{'supercog1'},1
4587,GO:0043087,{'C'},regulation of GTPase activity,1,8.1772,{'supercog2'},1
4588,GO:0072507,{'R'},divalent inorganic cation homeostasis,1,8.5117,{'general function'},1
4589,GO:0042743,{'C'},hydrogen peroxide metabolic process,1,8.1744,{'supercog2'},1
4590,GO:0097056,{'R'},selenocysteinyl-tRNA(Sec) biosynthetic process,1,8.9811,{'general function'},1
4591,GO:0071356,{'T'},cellular response to tumor necrosis factor,1,9.2527,{'supercog1'},1
4592,GO:0061138,{'D'},morphogenesis of a branching epithelium,1,10.2527,{'supercog1'},1
4593,GO:0016999,{'Q'},antibiotic metabolic process,1,6.281,{'supercog2'},1
4594,GO:0006308,{'B'},DNA catabolic process,1,8.8427,{'supercog3'},1
4595,GO:0016855,{'E'},"racemase and epimerase activity, acting on amino acids and derivatives",1,8.438,{'supercog2'},1
4596,GO:0097729,{'O'},9+2 motile cilium,1,10.7731,{'supercog1'},1
4597,GO:0097367,{'G'},carbohydrate derivative binding,1,2.2536,{'supercog2'},1
4598,GO:0045787,{'T'},positive regulation of cell cycle,1,8.4347,{'supercog1'},1
4599,GO:0015925,{'G'},galactosidase activity,1,9.8022,{'supercog2'},1
4600,GO:0019692,{'G'},deoxyribose phosphate metabolic process,1,7.4347,{'supercog2'},1
4601,GO:0044344,{'T'},cellular response to fibroblast growth factor stimulus,1,9.9297,{'supercog1'},1
4602,GO:0050878,{'T'},regulation of body fluid levels,1,8.1717,{'supercog1'},1
4603,GO:0051338,{'T'},regulation of transferase activity,1,7.0118,{'supercog1'},1
4604,GO:0035306,{'C'},positive regulation of dephosphorylation,1,11.4561,{'supercog2'},1
4605,GO:0035195,{'K'},gene silencing by miRNA,1,10.1744,{'supercog3'},1
4606,GO:0032259,{'C'},methylation,1,5.0097,{'supercog2'},1
4607,GO:0022037,{'D'},metencephalon development,1,11.4299,{'supercog1'},1
4608,GO:0044359,{'T'},modulation of molecular function in other organism,1,9.5378,{'supercog1'},1
4609,GO:0043024,{'J'},ribosomal small subunit binding,1,11.4429,{'supercog3'},1
4610,GO:0045444,{'D'},fat cell differentiation,1,10.0695,{'supercog1'},1
4611,GO:0015929,{'G'},hexosaminidase activity,1,10.2075,{'supercog2'},1
4612,GO:0042157,{'O'},lipoprotein metabolic process,1,8.9343,{'supercog1'},1
4613,GO:0071466,{'T'},cellular response to xenobiotic stimulus,1,8.529,{'supercog1'},1
